Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews
Remastered classic JRPGs on current-gen consoles,Virtual-On Force,36445,0.785584143805395,TBD,[],,[],[],,2000.0,0.0,1000.0,1000.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,On Cue,36696,0.785584143805395,TBD,[],,[],['Sport'],,0.0,0.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Dennis The Menace: Catapult Master,17769,0.7706559122460139,TBD,[],Dennis throws objects on passersby people in the classic legacy mobile java game.,['Mobile'],[],,2000.0,0.0,0.0,0.0,1000.0,0.0
Remastered classic JRPGs on current-gen consoles,Sketch Doom,20892,0.7706559122460139,"Dec 10, 2020",[],A mod which turns a classic Doom game into a pencil sketches on paper list.,['Windows PC'],['Shooter'],,1000.0,0.0,1000.0,1000.0,3000.0,0.0
Remastered classic JRPGs on current-gen consoles,Tangram Collection,35349,0.7706559122460139,"Mar 15, 2023",[],Tangram Collection offers a fresh spin on a classic tangram game,['Nintendo Switch'],"['Card & Board Game', 'Puzzle']",,0.0,0.0,0.0,1000.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Atari: 80 Classic Games in One!,13149,0.7589006512750421,TBD,[],A compilation of mostly Atari 2600 games but also some classic Atari arcade games.,[],"['Adventure', 'Racing', 'Simulator', 'Sport', 'Strategy']",,2000.0,0.0,2000.0,0.0,1000.0,0.0
Remastered classic JRPGs on current-gen consoles,Simgirls: Lovemore College RPG,11657,0.7572463320439081,TBD,[],A classic RPG from the Simgirls series.,[],"['Adventure', 'RPG']",,0.0,0.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Bejeweled Classic HD,40423,0.7572463320439081,"Dec 08, 2011","['PopCap Games', 'Electronic Arts']",,"['Android', 'iOS']",['Puzzle'],,7000.0,0.0,0.0,1000.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Far Cry 3: Blood Dragon - Classic Edition,34905,0.7431540076112875,"Dec 16, 2021","['Ubisoft Pune', 'Ubisoft Entertainment']","Far Cry 3 Blood Dragon Classic Edition is THE 80's-style sci-fi cyber shooter, taking place on a bizarre open world island crawling with evil - now on the current generation of consoles.","['PlayStation 4', 'Xbox One']","['Adventure', 'Shooter']",3.3,105000.0,7000.0,36000.0,15000.0,30000.0,12000.0
Remastered classic JRPGs on current-gen consoles,Attack on Quest,37547,0.7347401519130357,TBD,[],A VR Attack on Titan fangame by Mini,[],"['Adventure', 'Fighting']",,0.0,1000.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,SimCity Classic,28573,0.7263701420002014,TBD,[],"SimCity Classic was the later shared name for the enhanced rereleases of SimCity for Windows 3.x, OS/2 Warp and Macintosh, built around their window systems.",[],[],,3000.0,0.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Rat on a Jet Ski,26265,0.718988892571124,TBD,[],,[],[],,4000.0,0.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Assault on Port Stanley,36684,0.718988892571124,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,On a Rainy Day,37053,0.718988892571124,TBD,[],,[],['Strategy'],,0.0,0.0,0.0,0.0,0.0,0.0
Remastered classic JRPGs on current-gen consoles,Cyber Troopers Virtual-On Marz,8932,0.7131785133120685,"May 29, 2003","['Sega', 'Hitmaker']","Virtual-On Marz is currently the latest game in the Virtual-On series, and it is the only game that is exclusive to consoles. It is based on Virtual-On Force.","['PlayStation 3', 'PlayStation 2']","['Adventure', 'Fighting', 'Shooter']",3.2,24000.0,1000.0,28000.0,19000.0,14000.0,0.0
Remastered classic JRPGs on current-gen consoles,Sengoku Basara 4 Sumeragi,4679,0.7130093245720589,"Jul 23, 2015",['Capcom'],"Sengoku Basara 4 Sumeragi is the expansion to Sengoku BASARA 4, released summer 2015 on both Playstation 3 and Playstation 4 consoles.","['PlayStation 4', 'PlayStation 3']",['Brawler'],4.3,57000.0,2000.0,28000.0,29000.0,15000.0,3000.0
Popular city-building simulation games,Planet Simulation,14045,1.4795291278991893,TBD,[],Control the universe with physics in this simulation game for iOS.,[],['Simulator'],,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Board Games Gallery (10 Games),38927,1.3723631296926082,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1000.0,0.0
Popular city-building simulation games,Smart Girl's: Party Games,36593,1.2771420080338858,TBD,['505 Games'],,[],[],,2000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Evochron Alliance,30903,1.2730201864445931,TBD,[],3D space combat simulation.,[],['Simulator'],,1000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Rags to Riches: The Financial Market Simulation,36791,1.181005256143816,TBD,[],,[],['Simulator'],,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Protostar: War on the Frontier,35857,1.1370093785941664,TBD,[],"A space exploration, trade, and combat simulation by Tsunami Games",[],['Adventure'],,0.0,0.0,0.0,1000.0,1000.0,0.0
Popular city-building simulation games,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Flight Simulation,26845,1.0986642145165006,"Dec 31, 1982",[],,"['ZX Spectrum', 'Sinclair ZX81']",['Simulator'],,1000.0,0.0,1000.0,0.0,1000.0,0.0
Popular city-building simulation games,duplicate Alder's Blood: Prologue,18829,1.0427944681161165,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1000.0,0.0,8000.0,0.0,2000.0,1000.0
Popular city-building simulation games,Mononoke Forest,22391,1.024681220188133,TBD,[],Mononoke Forest is a heart-warming simulation game.,[],['Simulator'],,3000.0,0.0,1000.0,0.0,3000.0,0.0
Popular city-building simulation games,Taisen Renai Simulation: Trifels Mahou Gakuen,23316,1.024681220188133,"Apr 20, 2000",['ASCII Entertainment'],,['PlayStation'],[],,1000.0,0.0,1000.0,1000.0,1000.0,0.0
Popular city-building simulation games,Quidditch Manager,40231,1.024681220188133,TBD,[],A free quidditch simulation and management browser game.,[],['Sport'],,0.0,0.0,1000.0,0.0,0.0,0.0
Popular city-building simulation games,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3000.0,0.0,0.0
Popular city-building simulation games,Open Kart,29467,0.9579576593892355,TBD,[],A serious simulation of real world go-kart racing,[],['Racing'],,0.0,0.0,0.0,0.0,1000.0,0.0
Popular city-building simulation games,Thomas & Friends: Building the New Line,30904,0.9579576593892355,TBD,[],Architectural and constructional simulation game.,[],['Simulator'],,2000.0,0.0,0.0,1000.0,0.0,0.0
Popular city-building simulation games,Bakushow,9835,0.926200503214866,TBD,['Rising Star Games'],,[],[],,1000.0,0.0,2000.0,1000.0,2000.0,0.0
Popular city-building simulation games,Winter X Games SnoCross,28162,0.926200503214866,TBD,[],,[],[],3.0,3000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Skyblock Hunter Survival Games,31025,0.926200503214866,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Football Games Room,31640,0.926200503214866,TBD,[],,[],[],,1000.0,0.0,0.0,0.0,1000.0,0.0
Popular city-building simulation games,After Dark Games,35861,0.926200503214866,TBD,[],,[],[],3.8,5000.0,0.0,1000.0,2000.0,1000.0,0.0
Popular city-building simulation games,Idle Human,24211,0.9198899908184028,"Aug 02, 2019","['Funcell Games', 'Green Panda Games']",,"['Android', 'iOS']",['Simulator'],,2000.0,0.0,0.0,0.0,2000.0,0.0
Popular city-building simulation games,Flick Fishing,16140,0.8975703366301623,"Dec 08, 2015",[],A fishing simulation that tests your technique.,['iOS'],['Simulator'],,4000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,My Colony,24008,0.8975703366301623,TBD,[],A space colonization and city building simulation game.,[],"['Indie', 'Simulator', 'Strategy']",,2000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,White Diamond,25285,0.8975703366301623,TBD,[],Action-RPG with dating simulation elements which features colorful graphics.,[],[],,0.0,0.0,3000.0,3000.0,2000.0,0.0
Popular city-building simulation games,The Conveni 3: Ano Machi wo Dokusen Seyo,40267,0.8975703366301623,TBD,[],A convenience store simulation game.,[],['Simulator'],,0.0,0.0,0.0,1000.0,0.0,0.0
Popular city-building simulation games,Marine Heavy Gunner: Vietnam,28312,0.8662556440327014,"Aug 22, 2004","['Brainbox Games', 'Groove Games']",,['Windows PC'],['Shooter'],1.7,6000.0,0.0,0.0,0.0,3000.0,2000.0
Popular city-building simulation games,Mu-Cade,25853,0.8476849734765497,TBD,['ABA Games'],,[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,X-COM: em@il Games,29490,0.8476849734765497,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Game Chest: Board Games,31197,0.8476849734765497,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Granatha Eternal,32553,0.8476849734765497,TBD,[],NEOWIZ GAMES Corporation,[],[],,0.0,0.0,0.0,1000.0,0.0,0.0
Popular city-building simulation games,Gaelic Games: Football 2,39243,0.8461309279936815,"Nov 07, 2007",[],Gaelic Games: Football 2 is the second game in the Gaelic Games franchise.,['PlayStation 2'],['Sport'],,3000.0,0.0,1000.0,0.0,1000.0,2000.0
Popular city-building simulation games,Sargon I,19449,0.8427387917919584,TBD,[],The first release in a high-regarded chess simulation series.,[],"['Quiz/Trivia', 'Strategy']",,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Eternal Destinies,25911,0.8427387917919584,"Dec 31, 2019",[],A fantasy life simulation game.,"['Windows PC', 'Mac', 'Linux']",['Simulator'],,0.0,0.0,0.0,1000.0,0.0,0.0
Popular city-building simulation games,Simple 2000 Series Vol. 25: The Menkyo Shutoku Simulation,32490,0.8427387917919584,TBD,[],A driver's education simulator.,[],"['Racing', 'Simulator']",,0.0,0.0,0.0,1000.0,1000.0,0.0
Popular city-building simulation games,Kalling Kingdom,24672,0.7927995290600707,"Sep 21, 2019",[],A city building simulation & decision game.,['Windows PC'],"['Indie', 'Simulator', 'Strategy']",,0.0,0.0,12000.0,0.0,6000.0,0.0
Popular city-building simulation games,Simple DS Series Vol. 34: The Haisha-San,32491,0.7927995290600707,"Mar 13, 2008",[],Dental simulation,['Nintendo DS'],['Simulator'],,1000.0,0.0,0.0,3000.0,0.0,0.0
Popular city-building simulation games,Derby Stallion 04,32756,0.7927995290600707,"Apr 22, 2004","['Enterbrain', 'ParityBit']",A horse racing simulation game.,['PlayStation 2'],"['Simulator', 'Sport']",,0.0,0.0,0.0,0.0,0.0,0.0
Popular city-building simulation games,Tetsudou-Oh '96: Ikuze Okuban Chouja,35063,0.7927995290600707,TBD,[],Train board game simulation thingie for PlayStation,[],['Quiz/Trivia'],,0.0,0.0,0.0,1000.0,1000.0,0.0
Popular city-building simulation games,Creatures Adventures,31488,0.7841608941189768,TBD,[],"Creatures Adventures was more of a sandbox then a simulation, like the other Creatures games, and was targeted toward a younger audience.",[],['Simulator'],2.5,6000.0,0.0,1000.0,0.0,1000.0,1000.0
Popular city-building simulation games,Regular Show: Galaxy Escape,7873,0.7788079831649872,TBD,['AVIX Games'],,[],[],,1000.0,0.0,0.0,0.0,0.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,FIFA for Switch,7988,0.772463624310346,TBD,[],,[],[],,2000.0,0.0,1000.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Battle for Mars,29628,0.772463624310346,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Plug Pocketmine for Minecraft,12144,0.7069806209479126,TBD,[],,[],[],,0.0,0.0,0.0,2000.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Onesimus: A Quest for Freedom,19230,0.7069806209479126,TBD,[],,[],[],,2000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Final Fantasy for Android,25310,0.7069806209479126,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Doodle Jump for Kinect,38486,0.7069806209479126,TBD,[],,[],[],2.7,4000.0,0.0,1000.0,0.0,1000.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,Battle for Wesnoth HD,39117,0.7069806209479126,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Personal Fitness for Women,34527,0.6437785376036644,TBD,[],A personal trainer for the Nintendo DS aimed towards women.,[],['Simulator'],,1000.0,0.0,2000.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Colorblind - An Eye For An Eye,34432,0.5988593591171476,TBD,[],,[],[],,3000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Trivia for Minecraft - Craft Guide and Quiz,8282,0.5539215541723932,TBD,[],,[],[],,0.0,0.0,0.0,1000.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Zhu Zhu Pets: Quest for Zhu,9084,0.5539215541723932,TBD,['Activision'],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Gardenscapes 2,10898,0.5539215541723932,TBD,[],A hidden object game for PC.,[],"['Adventure', 'Puzzle']",,3000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Slender Man Chapter 3: Dreams,17960,0.5539215541723932,TBD,[],Game for IOS.,[],[],,1000.0,0.0,0.0,1000.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Gorillaz - Escape to Plastic Beach for iPad,25286,0.5539215541723932,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Pettson's Inventions,31306,0.5539215541723932,TBD,[],Game for android and ios.,[],[],,0.0,0.0,0.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Flowerworks,33253,0.5539215541723932,"Dec 07, 2009",[],Flowerworks for WiiWare,['Wii'],[],,1000.0,0.0,1000.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Bingo for Nintendo Switch,26294,0.5474768190443158,"Mar 15, 2018",['Starsign'],"Bingo anywhere, anytime! Bingo for Nintendo Switch!",['Nintendo Switch'],['Puzzle'],,4000.0,0.0,2000.0,2000.0,0.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,Volvo: Drive for Life,27761,0.5474768190443158,TBD,[],An advertising game for Volvo focusing on the safety of the vehicles.,[],['Racing'],,1000.0,0.0,2000.0,1000.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Esp,34196,0.5474768190443158,"Aug 24, 2014",['TimeOfDeath'],Max demos for all maps included (speed demo for map30).,['Windows PC'],['Shooter'],,1000.0,1000.0,1000.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Fallen London: For a Dream of Innocence,29680,0.5189902971623314,"Apr 01, 2021","['Failbetter Games', 'Nigel Evans']","An addon for Fallen London. The Exceptional Story for April, 2021.",['Web browser'],['Adventure'],,1000.0,0.0,0.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Sarcophag,12468,0.5138836555263222,"Apr 05, 2018",[],Casual game for attentiveness,['Windows PC'],['Indie'],,2000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Hello Pocoyo!,13093,0.5138836555263222,TBD,[],Adventure game for Nintendo DS.,[],['Adventure'],2.4,11000.0,0.0,0.0,1000.0,1000.0,2000.0
Co-op puzzle-platformers for Nintendo Switch,Carte Blanche: First Episode - For a Fistful of Teeth,18567,0.5138836555263222,TBD,[],,[],['Adventure'],,1000.0,0.0,0.0,0.0,0.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,Power Rangers: Battle for the Grid - Ranger Edition,18707,0.5138836555263222,TBD,[],,[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Bantumi,19790,0.5138836555263222,"Sep 01, 2000",['Nokia'],Kalah for the Nokia 3310,['Mobile'],[],,3000.0,0.0,0.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Breakout: Boost,22726,0.5138836555263222,TBD,[],Arkanoid-ish Breakout game for iOS.,[],[],,2000.0,0.0,0.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Ousama Game,24817,0.5138836555263222,TBD,[],Adult themed game for Sega Saturn.,[],[],,0.0,0.0,2000.0,0.0,3000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Monkey Shines,26208,0.5138836555263222,TBD,[],A shareware platformer for the Mac.,[],['Platform'],,3000.0,0.0,0.0,0.0,1000.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,HemiRoids,35446,0.5138836555263222,TBD,[],Asteroids-style game for classic mac.,['Mac'],['Arcade'],,2000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Apples & Oranges,36751,0.5138836555263222,TBD,[],A Reversi-style game for DOS.,[],['Strategy'],,0.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,FroggieChat,37140,0.5138836555263222,TBD,[],A faithful remake of Pictochat for Windows and Android,[],[],,0.0,0.0,4000.0,0.0,4000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Afterbern Democralypse,37378,0.5138836555263222,"Dec 24, 2019",[],Brawl for a brighter future!,['Windows PC'],[],,0.0,0.0,2000.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Dogfight: Battle for the Pacific,37958,0.5138836555263222,TBD,['ValuSoft'],,['Windows PC'],[],,0.0,0.0,1000.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Core Fault,38109,0.5138836555263222,TBD,[],A Survivors-like game for the Playdate,[],[],,2000.0,0.0,0.0,0.0,0.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,Power Rangers: Battle for the Grid - Chun-Li Blue Phoenix Ranger,33805,0.498366148735762,TBD,[],This unlocks the character: Chun Li - Blue Phoenix Ranger for Power Rangers: Battle for the Grid,[],[],,0.0,0.0,0.0,1000.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Stretch Dungeon,4995,0.47805509739657154,TBD,[],Game for android and ios by Nitrome.,[],[],,6000.0,0.0,0.0,0.0,0.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Orbital,10106,0.47805509739657154,TBD,[],A puzzle/shooter for iOS platforms and Windows Phone.,[],[],,2000.0,0.0,0.0,0.0,0.0,1000.0
Co-op puzzle-platformers for Nintendo Switch,Houchi Shoujo,10244,0.47805509739657154,"Mar 24, 2017",[],A Japanese game for smartphones.,['Android'],[],,1000.0,0.0,0.0,1000.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Golfinity,10268,0.47805509739657154,TBD,[],An endless golf game for iOS and Android.,[],['Sport'],,2000.0,0.0,0.0,0.0,1000.0,0.0
Co-op puzzle-platformers for Nintendo Switch,Side Swipe,11831,0.47805509739657154,TBD,[],A minimalist reflex game for touch screen devices.,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 2: Castaway Stories,20524,2.2088459008404238,TBD,[],,[],[],2.8,8000.0,0.0,0.0,0.0,3000.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 4: Bundle Pack 5,40066,2.2088459008404238,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Monster Life,29746,1.781306900728286,TBD,[],Monster Life is a management game for mobile platforms.,[],['Simulator'],4.0,5000.0,0.0,0.0,0.0,0.0,2000.0
Easygoing life sims for relaxing gameplay,The Sims 3: Starter Pack,8674,1.7708276519878603,"May 14, 2013","['Maxis', 'Electronic Arts, Inc.']","A compilation of The Sims 3, The Sims 3: Late Night, The Sims 3: High-End Loft Stuff, and Date Night set from The Sims 3 Store.","['Windows PC', 'Mac']",['Simulator'],,6000.0,0.0,1000.0,0.0,2000.0,0.0
Easygoing life sims for relaxing gameplay,Half-Life: Residual Life,12609,1.5467813083068789,"Jun 14, 2012",[],,['Windows PC'],['Shooter'],,1000.0,0.0,4000.0,3000.0,4000.0,0.0
Easygoing life sims for relaxing gameplay,A Snake's Life,37810,1.5074191165640234,TBD,[],,[],[],,2000.0,0.0,0.0,0.0,2000.0,0.0
Easygoing life sims for relaxing gameplay,Labyrinth 2,35126,1.4320966827516852,"Aug 07, 2020",[],A relaxing labyrinth game.,['Windows PC'],['Indie'],,1000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 4: Everyday Clutter Kit,14441,1.33872145361693,TBD,[],Craft spaces that look loved and lived-in with The Sims 4 Everyday Clutter Kit.,['Windows PC'],['Simulator'],3.2,5000.0,0.0,0.0,1000.0,1000.0,0.0
Easygoing life sims for relaxing gameplay,B-e-e-t-l-e,7557,1.3356606658524555,"Jan 11, 2021",[],A relaxing typing game.,"['Windows PC', 'Web browser']",['Puzzle'],2.7,13000.0,0.0,0.0,3000.0,9000.0,4000.0
Easygoing life sims for relaxing gameplay,Half-Life 2 Classic,39142,1.2875164881147612,TBD,['Team Classic'],Half-Life 2 Classic is a Half-Life 1 mod that aims to recreate the entirety of Half-Life 2.,['Windows PC'],['Shooter'],,3000.0,0.0,3000.0,6000.0,6000.0,0.0
Easygoing life sims for relaxing gameplay,Linked,8649,1.2486872404701308,"Feb 20, 2017",[],"Relaxing, minimalistic 2d-puzzle game.",['Windows PC'],['Indie'],,4000.0,0.0,3000.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Sims 3 High-End Loft Stuff,31006,1.2342211850794613,"Mar 02, 2010",[],"This is not a game. This requires Sims 3 to work. 

Transform your Sims' homes into sleek, edgy lofts with The Sims 3 High-End Loft Stuff. Upgrade your Sims lifestyle with sophisticated furnishings, must-have electronics, and cutting edge fashions.",['Windows PC'],['Simulator'],2.5,10000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 4: Bundle Pack 4,26442,1.220223472057157,TBD,"['Maxis', 'Electronic Arts']",,['Windows PC'],"['Adventure', 'RPG', 'Simulator']",,1000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,This is your life now,40307,1.2119845029535825,TBD,[],"One life, tough choices, millions of possibilities.",[],['RPG'],,2000.0,0.0,0.0,0.0,2000.0,0.0
Easygoing life sims for relaxing gameplay,Animal Life: Australia,8219,1.1552090732664317,TBD,['UIG Entertainment'],,[],[],,2000.0,0.0,0.0,0.0,2000.0,0.0
Easygoing life sims for relaxing gameplay,Baby Life,17313,1.1552090732664317,TBD,['Deep Silver'],,[],['Simulator'],,3000.0,0.0,1000.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Hidden Object: Dog Happy Life,20993,1.1552090732664317,TBD,[],,[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,The Wild Life - The Game,29607,1.1552090732664317,TBD,[],,[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Life on the Earth,39703,1.1552090732664317,TBD,[],,[],['Simulator'],,0.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 4: Outdoor Bundle,17665,1.1456814163649809,TBD,"['Maxis', 'Electronic Arts']",,"['Windows PC', 'Mac']","['Adventure', 'RPG', 'Simulator']",,4000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Day in the Life of a Harpy 2,20080,1.0650794689238452,TBD,[],,[],[],,1000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Volvo: Drive for Life,27761,1.063691191280105,TBD,[],An advertising game for Volvo focusing on the safety of the vehicles.,[],['Racing'],,1000.0,0.0,2000.0,1000.0,0.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 4: My First Pet Stuff,15981,1.026520289590977,"Mar 13, 2018","['EA Maxis', 'Electronic Arts']","Teach your Sims how to care for smaller household pets, decorate a home with pet-inspired furniture, and dress pets in your favorite Sims outfits with The Sims 4: My First Pet Stuff, a stuff pack for The Sims 4!","['Windows PC', 'Mac', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Xbox Series']","['Adventure', 'RPG', 'Simulator']",1.4,63000.0,0.0,1000.0,4000.0,5000.0,0.0
Easygoing life sims for relaxing gameplay,The Sims 4,452,0.9916958532911427,"Sep 02, 2014","['Electronic Arts', 'The Sims Studio']","Unleash your imagination and create a unique world of Sims that's an expression of you! Explore and customize every detail from Sims to homes, and much more with The Sims 4. Life, and Sims, are yours to control. Customize your unique Sims, design their homes & take them on wild adventures through celebdom, romance, holidays and more.","['Windows PC', 'Mac', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Xbox Series']","['RPG', 'Simulator']",3.0,9800.0,516000.0,811000.0,119000.0,520000.0,454000.0
Easygoing life sims for relaxing gameplay,Crusader Kings II: Way of Life Collection,19795,0.985156975108733,TBD,[],,[],[],,2000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Gravinull,36725,0.9584928394642155,TBD,[],"An amazing zero-gravity, multiplayer mod for Half-Life 2 that requires only the mouse.",[],[],,0.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Raft Life,30358,0.9249476771436885,"Jun 14, 2022",[],"Raft Life - Build, Farm, Protect and Expand Your Perfect Raft!",['Nintendo Switch'],"['Adventure', 'Simulator']",,1000.0,0.0,0.0,0.0,0.0,0.0
Easygoing life sims for relaxing gameplay,Lines X Free,29454,0.91949396264393,"Oct 31, 2017",['Konstructors Entertainment'],Beautiful & relaxing Numberlink puzzles.,"['Windows PC', 'Mac', 'Linux']","['Indie', 'Strategy']",2.4,17000.0,0.0,0.0,0.0,5000.0,1000.0
Easygoing life sims for relaxing gameplay,The Half-Life 2 Exhibit,28581,0.9139490309101984,"Aug 17, 2019",[],,['Windows PC'],[],,1000.0,0.0,0.0,0.0,5000.0,0.0
Easygoing life sims for relaxing gameplay,13 Days of Life,36396,0.9139490309101984,"Dec 04, 2017",['Thirteendays'],,['Android'],['Adventure'],,3000.0,0.0,1000.0,0.0,0.0,1000.0
Easygoing life sims for relaxing gameplay,Bakushou! Star Monomane Shitennou,35835,0.9033456194569391,TBD,[],A virtual-life simulation game published for the NES in 1990.,[],"['Simulator', 'Strategy']",,2000.0,0.0,0.0,0.0,1000.0,0.0
Easygoing life sims for relaxing gameplay,Chill Corner,7769,0.8959267126552888,"Dec 17, 2021",['Low-Hi Tech'],This is just an idle game for chillout and relaxing.,['Windows PC'],"['Indie', 'Platform', 'Simulator']",2.3,85000.0,5000.0,18000.0,2000.0,13000.0,9000.0
Easygoing life sims for relaxing gameplay,Life is 2-D,28792,0.8863509352306433,"Feb 22, 2021",[],"Life is Two-Dimensional: A Gameboy ""What if?"" is a fan-made 2D gameboy version of the original Life is Strange.",['Windows PC'],"['Adventure', 'Indie']",,1000.0,0.0,0.0,0.0,0.0,0.0
